brand,date_added,description,name,regular_price,sale_price,short_description,url
Barons De Rothschild,,,Barons De Rothschild Blanc De Blancs,0,103,,https://www.asherbws.com/product/barons-de-rothschild-blanc-de-blancs/
Sileni Estates,,"Description

Sileni Estates is a major vineyard and winery development in Hawke’s Bay, New Zealand’s oldest established vineyard area. The first vintage was in 1998 and since then the wines have won world wide acclaim.
Sileni Estates is named after the Sileni who featured in Roman mythology alongside Bacchus, the god of wine. They celebrated good wine, good food and good company.",Sileni Cellar Selection Marlborough Sauvignon Blanc,0,30,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/sileni-cellar-selection-marlborough-sauvignon-blanc/
Wine Promotion,,"Description

Buccianera Pordere Della Filandra Chianti Tenimenti Mancini DOCG",Buccianera Pordere Della Filandra Chianti Tenimenti Mancini DOCG,0,37,,https://www.asherbws.com/product/tenimenti-mancini-podere-della-filandra-chianti/
Sterling Vineyards,,,Sterling Vineyard Napa Valley Merlot,0,45.6,,https://www.asherbws.com/product/sterling-vineyard-napa-valley-merlot/
Castello Di Ama,,"Description

A small 15th century hamlet above Lecchi in Chianti, is patron to one of the most eclectic permanent contemporary collection of art in situ.
Marco Pallanti and Lorenza Sebasti’s Chianti Classico and other wines from the estate are among the best Tuscan wines because of their terrior character, elegance, depth and longevity.",Castello Di Ama L’ Apparita Toscana IGT,0,299,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/castello-di-ama-l-apparita-toscana-igt/
Sileni Estates,,"Description

Sileni Estates is a major vineyard and winery development in Hawke’s Bay, New Zealand’s oldest established vineyard area. The first vintage was in 1998 and since then the wines have won world wide acclaim.
Sileni Estates is named after the Sileni who featured in Roman mythology alongside Bacchus, the god of wine. They celebrated good wine, good food and good company.",Sileni Cellar Selection Chardonnay,0,28,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/sileni-cellar-selection-chardonnay/
Sileni Estates,,"Description

Sileni Estates is a major vineyard and winery development in Hawke’s Bay, New Zealand’s oldest established vineyard area. The first vintage was in 1998 and since then the wines have won world wide acclaim.
Sileni Estates is named after the Sileni who featured in Roman mythology alongside Bacchus, the god of wine. They celebrated good wine, good food and good company.",Sileni Cellar Selection Marlborough Pinot Noir,0,38,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/sileni-cellar-selection-pinot-noir/
Sterling Vineyards,,"Description

Sterling Vineyards, one of Napa Valley’s premier winery destinations, offers an array of distinct and beautifully crafted wines from its home appellation. The Sterling Vineyards Napa Valley wines show the depth, strength and incredible quality representative of California’s most famous wine region. The grapes for Sterling Vineyards Napa Valley wines are grown in 14 diverse and premium vineyards throughout the valley – from the cool southern Carneros region to the warm and rugged northernmost reaches of the valley near Calistoga. These incredible vineyards give Winemaker Harry Hansen some of the best Napa Valley fruit to select from and craft these unique, intensely flavoured and expressive wines.
The Sterling Vineyards Napa Valley Chardonnay is a luminous, light gold color in the glass with fragrant aromas of fresh lemon creme, citrus, crisp apple and toasted hazelnut. The inviting nose leads to a richly textured palate with flavours of citrus, stone fruit and a honey almond character. The wine is well-balanced between an elegant, creamy roundness and a line of bright acidity. The pleasing finish is persistent and flavourful.",Sterling Vineyards Napa Valley Chardonnay,0,45.6,"Chardonnay
Barrel Fermented, Stainless-steel fermented
Alc: 14.5%, 750 ml",https://www.asherbws.com/product/sterling-vineyards-napa-valley-chardonnay/
Rawson Retreat,,"Description

Choose 12 Bottles Combination from the following

Rawson Retreat Private Release Chardonnay
Rawson Retreat Private Release Shiraz Cabernet

 
 
 
The palate is tight, solid and firm. Flavours are textured and layered – talc-like, grainy, fine tannins interweave with raspberry and other red fruit notes. With air, cinnamon and demi-glace pan juices slowly arise, although it is clear that not all is yet revealed. The 100% new oak is seen, but not heard",Rawsons Retreat Private Release X 12 Bottles Bundle,0,216,"Pre-Order
Due to limited stock, pre-order item not available for next day delivery services.
All Pre-Order item requires 2-3 working days to process.
NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage. 
Please indicate wine types on the note section when you check out.",https://www.asherbws.com/product/rawson-retreat-private-release-shiraz-cabernet/
Champagne & Sparkling Wine Promotion,,,Gancia Romana Lychee Prosecco 750ml x 6 Bottles,0,188,,https://www.asherbws.com/product/gancia-romana-lychee-prosecco-750ml-x-6-bottles/
Jacobs Creek,,,Jacobs Creek Sparkling Rose,0,26,"Our sparkling wines are a showcase for great Australian sparkling wine – with freshness, varietal expression, subtle yeast complexity and an easy drinking style. With consistent quality you can always trust from Jacob’s Creek, our sparkling wines provide the perfect enjoyment for all occasions.
NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.",https://www.asherbws.com/product/jacobs-creek-sparkling-rose/
Krug,,,Krug Vintage 2006,0,308,,https://www.asherbws.com/product/krug-vintage-2006/
Jacobs Creek,,,Jacobs Creek Sparkling Rose Twin Pack,0,50,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/jacobs-creek-sparkling-rose-twin-pack/
Rose Wine,,,G.H.Mumm Rose NV 75cl,0,88,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/mumm-rose-nv/
Jacobs Creek,,,Jacobs Creek Sparkling Chardonnay Pinot Noir 75cl,0,26,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/jacobs-creek-sparkling-chard-pinot-noir-75cl/
GH Mumm's,,,GH Mumm Cordon Rouge NV 75cl X 6 Bottles,0,270,,https://www.asherbws.com/product/gh-mumm-cordon-rouge-nv-75cl-x-6-bottles/
GH Mumm's,,,GH Mumm Cordon Rouge NV 75cl,0,47,NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.,https://www.asherbws.com/product/mumm-cordon-rouge-magnum-nv-75cl/
Champagne & Sparkling Wine Promotion,,,Gancia Romana Lychee Prosecco 750ml,0,32.7,,https://www.asherbws.com/product/gancia-romana-lychee-prosecco-750ml/
Krug,,,Krug Vintage 2006 X 3 Bottles,0,888,,https://www.asherbws.com/product/krug-vintage-2006-x-3-bottles/
Laurent Perrier,,,Laurent Perrier Rose,0,125,,https://www.asherbws.com/product/laurent-perrier-rose/
Rose Wine,,,Moët & Chandon Rose Imperial,0,78,,https://www.asherbws.com/product/moet-chandon-rose-imperial/
Dom Perignon,,,Dom Perignon Vintage 2006 (Magnum) 150cl,0,555,"Pre-Order
Due to limited stock, pre-order item not available for next day delivery services.
All Pre-Order item requires 2-3 working days to process.
NOTE:
Actual wine vintage may differ from the image shown (due to time of image taken).

Actual vintage dependent on the latest stock.
Please contact us for clarification of wine vintage.",https://www.asherbws.com/product/dom-perignon-vintage-2003-magnum/
Moet & Chandon,,,Moët & Chandon Impérial 75cl,0,56.5,,https://www.asherbws.com/product/moet-chandon-imperial/
Jacobs Creek,,,Jacobs Creek Sparkling Rose x 6 Btls,0,146,"Our sparkling wines are a showcase for great Australian sparkling wine – with freshness, varietal expression, subtle yeast complexity and an easy drinking style. With consistent quality you can always trust from Jacob’s Creek, our sparkling wines provide the perfect enjoyment for all occasions.
NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.",https://www.asherbws.com/product/jacobs-creek-sparkling-rose-x-6-btls/
Moet & Chandon,,"Description

(Please leave customization details in CAPS under ‘delivery note’ during checkout)
Customization Details: 

Only in English Alphabets, No symbols or Numbers
Maximum 9 Letters (inclusive of spacing)",Moet & Chandon Brut Imperial Personalisable Metal Giftbox 750ml (2 Working Days),0,67.29,"In 1891 Moët & Chandon became the first champagne house to offer personalisation on its packaging, and today the maison brings this bespoke service back with a customisable metal box with a message on your choice with a message of your choice up to 9 characters.
Moët Impérial is created in the heart of Champagne from more than 100 wines (of which 20-30% are reserve) – carefully selected to enhance the champagne’s complexity and constancy.
(Requires 2 working days, not including Saturday and Sunday)",https://www.asherbws.com/product/moet-chandon-brut-imperial-personalisable-metal-giftbox-750ml/
Krug,,,Krug Grande Cuvée Magnum 150cl,0,615,"Pre-Order
Due to limited stock, pre-order item not available for next day delivery services.
All Pre-Order item requires 2-3 working days to process.
NOTE: Actual wine vintage may differ from the image shown (due to time of image taken). Please contact us for clarification of wine vintage.",https://www.asherbws.com/product/krug-grand-cuvee-magnum/
Louis Roederer,,,Louis Roederer Brut Premier x 6 Bottles,0,360,,https://www.asherbws.com/product/louis-roederer-brut-premier-x-6-bottles/
Rose Wine,,"Description

(Please leave customization details in CAPS under ‘delivery note’ during checkout)
Customization Details: 

Only in English Alphabets, No symbols or Numbers
Maximum 9 Letters (inclusive of spacing)",Moet & Chandon Rose Imperial Personalisable Metal Giftbox 750ml (2 Working Days),0,86.92,"In 1891 Moët & Chandon became the first champagne house to offer personalisation on its packaging, and today offers the opportunity to personalise the metal box of Rosé Impérial champagne with a message of your choice up to 9 characters.
Moët Impérial is created in the heart of Champagne from more than 100 wines (of which 20-30% are reserve) – carefully selected to enhance the champagne’s complexity and constancy.
(Requires 2 working days, not including Saturday and Sunday)",https://www.asherbws.com/product/moet-chandon-rose-imperial-personalisable-metal-giftbox-750ml/
Moet & Chandon,,"Description

The profiles of the wines used in the assemblage have been meticulously selected for the specific contribution made by each one :
mainly Pinot Noir (40-50%), winey and angular, for its intense fruitiness as well as for its structure, which integrates the dosage.
Pinot Meunier (30-40%), full and fleshy, for a rich, melting sensation on the mid-palate.
Chardonnay (10-20%) for a refreshing finish.
20 to 30% specially selected reserve wines enhance the assemblage to complete its intensity, richness and constancy.
Dosage : 45 g/litre
TASTING NOTES
A DENSE COLOUR

deep gold
with amber highlights

AN INTENSE, FRUITY BOUQUET

the powerful aroma of tropical fruits (mango, guava)
the sumptuousness of stonefruits (nectarine)
an original note of raspberry

A GENEROUS PALATE COMBINING ROUNDNESS AND FRESHNESS

the broad, fleshy, voluptuous flavour of a fresh fruit salad
the captivating sweetness of caramel and quince jelly
the refreshing acidity of grapefruit and ginger notes

FOOD PAIRING
MOËT ICE IMPÉRIAL, SERVED WITH 3 ICE CUBES IN A LARGE CABERNET-STYLE GLASS, CAN BE MIXED WITH INGREDIENTS THAT HEIGHTEN ITS FRESHNESS AND AROMATIC INTENSITY:
– Mint leaves
– Lime or white grapefruit zest
– Cucumber peel – A very thin slice of ginger
– Cardamon seeds
– Red fruits (strawberries, raspberries)",Moet & Chandon Ice Imperial,0,75,,https://www.asherbws.com/product/moet-chandon-ice-imperial/
